Rad,rad
1X1212X22122X,1X1212X22122X
1212X2XXX1X21,1212X2XXX1X21
12XXX2X211222,12XXX2X211222
1222X2X12112X,1222X2X12112X
1212122211XX1,1212122211XX1
1X221212X1221,1X221212X1221
1X2222XX11221,1X2222XX11221
X2221212X112X,X2221212X112X
X2X2X22X11XX2,X2X2X22X11XX2
1XX222221XX2X,1XX222221XX2X
1X22121X11122,1X22121X11122
XXX222221122X,XXX222221122X
XX22X2X2112X2,XX22X2X2112X2
1X2212XXXX22X,1X2212XXXX22X
1XX212X2112X2,1XX212X2112X2
12222221XX222,12222221XX222
12221XX221221,12221XX221221
1222XX2111X2X,1222XX2111X2X
12X2121211XX2,12X2121211XX2
1212122X212X2,1212122X212X2
12221X1221222,12221X1221222
121212X22XX2X,121212X22XX2X
1X2212X2X1XX1,1X2212X2X1XX1
12X212X1X1X2X,12X212X1X1X2X
121X1222X1222,121X1222X1222
12X2X2XX1X122,12X2X2XX1X122
X2X212X22112X,X2X212X22112X
12X2X212112X2,12X2X212112X2
X2X2122X2112X,X2X2122X2112X
1122122X11122,1122122X11122
X2X2X222X11X2,X2X2X222X11X2
12X22XX211222,12X22XX211222
122X12XXX122X,122X12XXX122X
1X2212122XX22,1X2212122XX22
X212X22X1112X,X212X22X1112X
12XXX22221122,12XXX22221122
1X2212X111122,1X2212X111122
