Rad,rad
11111X2111111,11111X2111111
1X11112111111,1X11112111111
X111112111111,X111112111111
11211111111X1,11211111111X1
12111111111X1,12111111111X1
1111X1111X111,1111X1111X111
1111X11111X11,1111X11111X11
1111X1111111X,1111X1111111X
X11111111111X,X11111111111X
X111111111X11,X111111111X11
X1111X1111111,X1111X1111111
1111111111X1X,1111111111X1X
1111111X11X11,1111111X11X11
1X11111111X11,1X11111111X11
1X11111X11111,1X11111X11111
11X1111X11111,11X1111X11111
1X1X111111111,1X1X111111111
11111X1X11111,11111X1X11111
11XX111111111,11XX111111111
111111111X1X1,111111111X1X1
111X111111X11,111X111111X11
11X111X111111,11X111X111111
11X11X1111111,11X11X1111111
111X11111X111,111X11111X111
1X1111111111X,1X1111111111X
1X111111X1111,1X111111X1111
X11X111111111,X11X111111111
11X111111111X,11X111111111X
1111111X111X1,1111111X111X1
11111111X11X1,11111111X11X1
11111X111111X,11111X111111X
111111111XX11,111111111XX11
1112111211121,1112111211121
1211211111112,1211211111112
1122111111121,1122111111121
2112111111112,2112111111112
1111121211112,1111121211112
1112211111112,1112211111112
1121211111121,1121211111121
1111121211121,1111121211121
2112111111121,2112111111121
1122111111112,1122111111112
1111221111112,1111221111112
1121112111121,1121112111121
1111211212111,1111211212111
1111211121211,1111211121211
1111111211212,1111111211212
1121121111211,1121121111211
1121111111212,1121111111212
1111111121221,1111111121221
1221111111211,1221111111211
1111111221112,1111111221112
1111111212121,1111111212121
1112111111212,1112111111212
1111111121212,1111111121212
1112111121112,1112111121112
1111121211211,1111121211211
1111212111211,1111212111211
1111111211221,1111111211221
1111121111221,1111121111221
1111112111212,1111112111212
2111111112121,2111111112121
1112111211211,1112111211211
1112121111211,1112121111211
2111211111211,2111211111211
X2212221X2121,X2212221X2121
12212221X21X1,12212221X21X1
1221222112111,1221222112111
222122212X12X,222122212X12X
2X212221221X1,2X212221221X1
X22122212X1XX,X22122212X1XX
X2212221111X1,X2212221111X1
X2X122212X1X1,X2X122212X1X1
22212X2122111,22212X2122111
1221X22112121,1221X22112121
22X12221221XX,22X12221221XX
22212221X112X,22212221X112X
12212X2122111,12212X2122111
222122X122221,222122X122221
222122211X11X,222122211X11X
1221222121221,1221222121221
1221X2212X1X1,1221X2212X1X1
XX21222112111,XX21222112111
12212X21XX121,12212X21XX121
1221X2212212X,1221X2212212X
222X222121121,222X222121121
2X21222111121,2X21222111121
X221222121122,X221222121122
1221222122222,1221222122222
2X212221XX111,2X212221XX111
12212X21XX1X1,12212X21XX1X1
1221222121122,1221222121122
1221X2212X111,1221X2212X111
X221222X12XX1,X221222X12XX1
12X122211X111,12X122211X111
2221222X2211X,2221222X2211X
2X2122X112121,2X2122X112121
22212221X1122,22212221X1122
122122X1X2221,122122X1X2221
222122X11X12X,222122X11X12X
X1212221X2121,X1212221X2121
22X1222112122,22X1222112122
2221X22112X11,2221X22112X11
12X122X112121,12X122X112121
XX21222121X21,XX21222121X21
122122X1XXXX1,122122X1XXXX1
X2212X21X1121,X2212X21X1121
X2212X2111121,X2212X2111121
1221XX2122121,1221XX2122121
X221222X11121,X221222X11121
122122X11X12X,122122X11X12X
222122X1X1X21,222122X1X1X21
12X1X221X2121,12X1X221X2121
12X122X1121X1,12X122X1121X1
X2X12221XX1XX,X2X12221XX1XX
1XX12221121X1,1XX12221121X1
12X12X2122X21,12X12X2122X21
X22122112XX21,X22122112XX21
1X212X2112121,1X212X2112121
1121222122XX1,1121222122XX1
12212X2122211,12212X2122211
1X2122211211X,1X2122211211X
22212221XX21X,22212221XX21X
X221212122111,X221212122111
222XX22112121,222XX22112121
2X212221211XX,2X212221211XX
222X22X122111,222X22X122111
12212121X21X1,12212121X21X1
22212221X1X22,22212221X1X22
22X122211X11X,22X122211X11X
X2212211XX1X1,X2212211XX1X1
XXX122211X121,XXX122211X121
122122112X111,122122112X111
122122111X1X1,122122111X1X1
1XX122211X121,1XX122211X121
22212X2112211,22212X2112211
1221221122X11,1221221122X11
12212X211211X,12212X211211X
2221222X11111,2221222X11111
XX21222X121X1,XX21222X121X1
X22122X12X211,X22122X12X211
1121222112111,1121222112111
122XX221X2121,122XX221X2121
XX21221122121,XX21221122121
122122X11X2X1,122122X11X2X1
1121222122221,1121222122221
122121211X121,122121211X121
2221222X21X11,2221222X21X11
2XX12221211X1,2XX12221211X1
12X12221212X1,12X12221212X1
X121222112XX1,X121222112XX1
21X12221221X1,21X12221221X1
2221X2X1X2111,2221X2X1X2111
22212X2XX2X21,22212X2XX2X21
2221XX2112X21,2221XX2112X21
X221X2X1XX121,X221X2X1XX121
2X212221XX211,2X212221XX211
12212121X2111,12212121X2111
21212221X2221,21212221X2221
12X12X21X2111,12X12X21X2111
112122212XXX1,112122212XXX1
22X12XX122121,22X12XX122121
X2212211X1121,X2212211X1121
XX2122211X122,XX2122211X122
22X122X112221,22X122X112221
2X2122X1211X1,2X2122X1211X1
X2X1222X12111,X2X1222X12111
X22X2221X21X2,X22X2221X21X2
1X212221XX122,1X212221XX122
X2212X21X1XX1,X2212X21X1XX1
X22122XX12X21,X22122XX12X21
222X22X121121,222X22X121121
1221221X22121,1221221X22121
1X2X22212212X,1X2X22212212X
X221X221X1XX1,X221X221X1XX1
X2X122211X211,X2X122211X211
21X12221X2121,21X12221X2121
2X2X22212X111,2X2X22212X111
1221X22121X11,1221X22121X11
12X1222X2X111,12X1222X2X111
X2XX2221221XX,X2XX2221221XX
XX212X2112111,XX212X2112111
22212X1112121,22212X1112121
1X2122X1X212X,1X2122X1X212X
122122111XXX1,122122111XXX1
X22122X1111XX,X22122X1111XX
222122X11X22X,222122X11X22X
2X212X21211X1,2X212X21211X1
X2X1222X2XXX1,X2X1222X2XXX1
1X212221X1221,1X212221X1221
2221221X12121,2221221X12121
12212X21212X1,12212X21212X1
222X2X2121121,222X2X2121121
122122X121122,122122X121122
X22X22211112X,X22X22211112X
1X2X2221X2111,1X2X2221X2111
XX21X2211X1X1,XX21X2211X1X1
X2X122X111121,X2X122X111121
2221222X11X11,2221222X11X11
1X21212122121,1X21212122121
X22X22X121121,X22X22X121121
22212121X2X11,22212121X2X11
12212211X11X1,12212211X11X1
X22X22X11X1X1,X22X22X11X1X1
12X122X1XX111,12X122X1XX111
X2X1X221211X1,X2X1X221211X1
X22X222112X22,X22X222112X22
1X21222112XX2,1X21222112XX2
2221221111X21,2221221111X21
