Rad,rad
11XXXXXX12X11,11XXXXXX12X11
1111211112X11,1111211112X11
X1X2X12X12X11,X1X2X12X12X11
21112XX112X11,21112XX112X11
X12122XX12211,X12122XX12211
X11XXX1212X11,X11XXX1212X11
211X2111X2X11,211X2111X2X11
212XX1XX12211,212XX1XX12211
11X221121X211,11X221121X211
11X2222XX2211,11X2222XX2211
11112111X2211,11112111X2211
X112X111X2211,X112X111X2211
11X1222X12211,11X1222X12211
X112212X12XX1,X112212X12XX1
111XX1X1X2211,111XX1X1X2211
11212X1X12211,11212X1X12211
11X2X11X12X11,11X2X11X12X11
X1XX21XXX221X,X1XX21XXX221X
1111X1XX12X11,1111X1XX12X11
X1X2222X1X211,X1X2222X1X211
111X2XXXX22X1,111X2XXXX22X1
X11121111X211,X11121111X211
X111X21X12211,X111X21X12211
11122XXX12X1X,11122XXX12X1X
X11X21X222211,X11X21X222211
X1X222XX1221X,X1X222XX1221X
11X222X112X11,11X222X112X11
2112X1X112X11,2112X1X112X11
X11XX1X11X211,X11XX1X11X211
X111212X122X1,X111212X122X1
X1112X1X1221X,X1112X1X1221X
X1X22122X2X11,X1X22122X2X11
21X12X2212211,21X12X2212211
21122XXX12XX1,21122XXX12XX1
11X22XX2X2X11,11X22XX2X2X11
X11XX12112X11,X11XX12112X11
