Rad,rad
12X11X2221212,12X11X2221212
1X211122X1212,1X211122X1212
122112X221XX1,122112X221XX1
122X1222X1111,122X1222X1111
122211X221211,122211X221211
1222122X21211,1222122X21211
1X21112211X11,1X21112211X11
112111222121X,112111222121X
X2211122X1111,X2211122X1111
1X21X22X2121X,1X21X22X2121X
2221X22221X11,2221X22221X11
12X1112221111,12X1112221111
12X11122X1X11,12X11122X1X11
1221X122211X1,1221X122211X1
12X2122221211,12X2122221211
12211XXX21X11,12211XXX21X11
1X2X112X21211,1X2X112X21211
1121X22221X11,1121X22221X11
1X21X21221211,1X21X21221211
1221112211111,1221112211111
1221122X11211,1221122X11211
1X2112X221212,1X2112X221212
X222XX222121X,X222XX222121X
X221X2X2X1211,X221X2X2X1211
12X1112221212,12X1112221212
1X22X222X1211,1X22X222X1211
12XX11222121X,12XX11222121X
X2211X22XX211,X2211X22XX211
1X2X1222X1X1X,1X2X1222X1X1X
122122X2X1211,122122X2X1211
12211X12X1X11,12211X12X1X11
X222122221X1X,X222122221X1X
X2211X2XX1X11,X2211X2XX1X11
1XX1112221X1X,1XX1112221X1X
XX21X12X21211,XX21X12X21211
X221122221112,X221122221112
1X21112X21111,1X21112X21111
X22111X221111,X22111X221111
12221122212XX,12221122212XX
X22112XX21211,X22112XX21211
1X212X2221XX1,1X212X2221XX1
1221112X2111X,1221112X2111X
X2XX112221211,X2XX112221211
XX21121221211,XX21121221211
1X21X1X221X1X,1X21X1X221X1X
1X221122X1X11,1X221122X1X11
12X1112211211,12X1112211211
12212222X1212,12212222X1212
XXX11X22X1211,XXX11X22X1211
112XX22221211,112XX22221211
1221X222X1221,1221X222X1221
12X112X2X1211,12X112X2X1211
X221XXX221111,X221XXX221111
1221X12211111,1221X12211111
12211122X1112,12211122X1112
X2X1112221X1X,X2X1112221X1X
X2211122X1X12,X2211122X1X12
1X21122211212,1X21122211212
1X2X1122X1111,1X2X1122X1111
1X21XX2211X1X,1X21XX2211X1X
1X2111X211211,1X2111X211211
XX2X112221111,XX2X112221111
1X21X22XX1X11,1X21X22XX1X11
XX21111221211,XX21111221211
1X22112X21211,1X22112X21211
X222XX2221X1X,X222XX2221X1X
X2211212X1211,X2211212X1211
12X11122X12X1,12X11122X12X1
X221XX22XX211,X221XX22XX211
X1211222X1211,X1211222X1211
122111X21121X,122111X21121X
X2X11122212X1,X2X11122212X1
1X22122211211,1X22122211211
1221122121211,1221122121211
X2X1X122X1211,X2X1X122X1211
1X2112X2X1111,1X2112X2X1111
12211X1221XX1,12211X1221XX1
1X221222212XX,1X221222212XX
122111X221221,122111X221221
1221X12X11211,1221X12X11211
XXXX122221211,XXXX122221211
1X2X12222XX11,1X2X12222XX11
XX22X2222121X,XX22X2222121X
1X2XX222X12X1,1X2XX222X12X1
12211222XX111,12211222XX111
12X1X2222X211,12X1X2222X211
1121X22221111,1121X22221111
XX21112221221,XX21112221221
1X2111X221X12,1X2111X221X12
X2211222X1221,X2211222X1221
12X1X12221XX1,12X1X12221XX1
X2211XX2X1111,X2211XX2X1111
12X11X222X21X,12X11X222X21X
12X1XX22X1111,12X1XX22X1111
1X21XXX22111X,1X21XXX22111X
1X2111XX21X11,1X2111XX21X11
12211XX211X1X,12211XX211X1X
2221X1X221211,2221X1X221211
12X1X222X12X1,12X1X222X12X1
12X1XX2X2121X,12X1XX2X2121X
XX21122221112,XX21122221112
