Rad,rad
X1222X1X221X2,X1222X1X221X2
2121221221111,2121221221111
21122212222XX,21122212222XX
2X2222X2X112X,2X2222X2X112X
212X211X21122,212X211X21122
21122X122XX12,21122X122XX12
2112XX1X211X2,2112XX1X211X2
212222112X1X1,212222112X1X1
21X2221XX1X21,21X2221XX1X21
2222221XX1112,2222221XX1112
2112221221X11,2112221221X11
2122121X212X2,2122121X212X2
2112X21X2X1X2,2112X21X2X1X2
X122X21X2X1X2,X122X21X2X1X2
2122221X12212,2122221X12212
2122X21X22X12,2122X21X22X12
212XXX1221212,212XXX1221212
XXX22212X1112,XXX22212X1112
21XX2211X1X22,21XX2211X1X22
2112221X22222,2112221X22222
212221X2X1XX2,212221X2X1XX2
X1X222X2X1X22,X1X222X2X1X22
21XX2222211XX,21XX2222211XX
212X2X1XX1XXX,212X2X1XX1XXX
21122X122X212,21122X122X212
22X22X1X211X2,22X22X1X211X2
2122X2X221X1X,2122X2X221X1X
212X22112122X,212X22112122X
212X2212X211X,212X2212X211X
21122X11212X2,21122X11212X2
21122X12XX112,21122X12XX112
211X2X1221212,211X2X1221212
X12X2212XX2X2,X12X2212XX2X2
2122211121112,2122211121112
2121XX1221XX2,2121XX1221XX2
X1X22XXX211X2,X1X22XXX211X2
212122X22111X,212122X22111X
2X22221XX1X1X,2X22221XX1X1X
21222XXXXX122,21222XXXXX122
