Rad,rad
22XX212111X2X,22XX212111X2X
22X1X11111X22,22X1X11111X22
2211212X1112X,2211212X1112X
21X121X111X2X,21X121X111X2X
21212121X1XX2,21212121X1XX2
2221X111X1X2X,2221X111X1X2X
22X1222111122,22X1222111122
2221212X21X11,2221212X21X11
212121X1X1X21,212121X1X1X21
22X12X2X111XX,22X12X2X111XX
21X1212111XX2,21X1212111XX2
221121XX1112X,221121XX1112X
2221X121X11XX,2221X121X11XX
22112121X12X1,22112121X12X1
2XX1212X11222,2XX1212X11222
2221X1X11XX2X,2221X1X11XX2X
222121X2X1X21,222121X2X1X21
2XX1212X11122,2XX1212X11122
2221X1XX1112X,2221X1XX1112X
X2212XX1112X1,X2212XX1112X1
222121211X11X,222121211X11X
221121X1212X1,221121X1212X1
2121211111122,2121211111122
2X212111211X1,2X212111211X1
X2X12121X1121,X2X12121X1121
22X12221111X2,22X12221111X2
2XX121X1211X2,2XX121X1211X2
2221212X2X1XX,2221212X2X1XX
XX2121X11112X,XX2121X11112X
XX21212111121,XX21212111121
22X1212X1X2XX,22X1212X1X2XX
X221212XX122X,X221212XX122X
22212X2X11X12,22212X2X11X12
2221XXX111122,2221XXX111122
2X2121X11X1X1,2X2121X11X1X1
X221X1X111X22,X221X1X111X22
222X21111122X,222X21111122X
2221211X1121X,2221211X1121X
222121X11X111,222121X11X111
22X12X11X1221,22X12X11X1221
22X121X12121X,22X121X12121X
X221212XX1221,X221212XX1221
22X1222121X2X,22X1222121X2X
