Rad,rad
2X12X21112111,2X12X21112111
1XX2XX111X111,1XX2XX111X111
1XX2111112111,1XX2111112111
X1121211X2111,X1121211X2111
1X12XX1112111,1X12XX1112111
XXX2X111X2111,XXX2X111X2111
1XX212111X111,1XX212111X111
1X12121112111,1X12121112111
21222X1112111,21222X1112111
11X21X11XX111,11X21X11XX111
2X12111112111,2X12111112111
2X12X211X2111,2X12X211X2111
2XX21X111211X,2XX21X111211X
1122XX111X111,1122XX111X111
21XX121112111,21XX121112111
1112X21112111,1112X21112111
1X221X11XX111,1X221X11XX111
X112X2111X111,X112X2111X111
21X21X11X2X11,21X21X11X2X11
X12XXX1112111,X12XXX1112111
11XX1X1112111,11XX1X1112111
XXX2211112111,XXX2211112111
X112XX11XX111,X112XX11XX111
22X21X1112111,22X21X1112111
1X22X11112111,1X22X11112111
XXX2XX11121X1,XXX2XX11121X1
X1X2211112111,X1X2211112111
X1221XX1X2111,X1221XX1X2111
1X12XX111X111,1X12XX111X111
21221X1X12111,21221X1X12111
X1XX1211X2111,X1XX1211X2111
2122XX1122111,2122XX1122111
11X2X111X2111,11X2X111X2111
X1X22X11XX111,X1X22X11XX111
211X1X1112111,211X1X1112111
21X2XX11X2X11,21X2XX11X2X11
21222X111X111,21222X111X111
X1X211X112111,X1X211X112111
XX12XX1122111,XX12XX1122111
11XX121112111,11XX121112111
X122121X12111,X122121X12111
1X22221112111,1X22221112111
XXX21211X211X,XXX21211X211X
X1121X1X12111,X1121X1X12111
1X122X1112111,1X122X1112111
21122X11X2111,21122X11X2111
X1221X1XX2111,X1221X1XX2111
XX12121112X11,XX12121112X11
22X21X11X2111,22X21X11X2111
2X2X1X111X111,2X2X1X111X111
2122X2X112111,2122X2X112111
XX122X111X111,XX122X111X111
2XXX12111X111,2XXX12111X111
2X221X1XX2111,2X221X1XX2111
XXX21X111X1X1,XXX21X111X1X1
112211111X111,112211111X111
2X1X121112111,2X1X121112111
XXX2111X12111,XXX2111X12111
21XX12111X111,21XX12111X111
21XXX211X2111,21XXX211X2111
XXX211111211X,XXX211111211X
X122X111XX111,X122X111XX111
X222121112111,X222121112111
X1X2X1X112111,X1X2X1X112111
1122XXX112111,1122XXX112111
21X2X211X2X11,21X2X211X2X11
1122X211XX111,1122X211XX111
XX121111XX111,XX121111XX111
11121111X2111,11121111X2111
1X121XX112111,1X121XX112111
21X2X211121X1,21X2X211121X1
21121XX1X2111,21121XX1X2111
1122XX1122111,1122XX1122111
XX1XX21112111,XX1XX21112111
XXX2X2112X111,XXX2X2112X111
X1X2121X1X111,X1X2121X1X111
1XX222111X111,1XX222111X111
21X22211XX111,21X22211XX111
XX2212112X111,XX2212112X111
1XX21211X2X11,1XX21211X2X11
11221XX1X2111,11221XX1X2111
11XX1211X2111,11XX1211X2111
XX221X11XXX11,XX221X11XXX11
11X222111X111,11X222111X111
X1221211X211X,X1221211X211X
X112211112111,X112211112111
1X1211111X111,1X1211111X111
21X21X2112111,21X21X2112111
X1121X112X111,X1121X112X111
1XX21X11X21X1,1XX21X11X21X1
1X221111XX111,1X221111XX111
11X2X111XX111,11X2X111XX111
211XX21112111,211XX21112111
21XX1111X2111,21XX1111X2111
1112X111X2111,1112X111X2111
X122XX11X21X1,X122XX11X21X1
2112XXX1X2111,2112XXX1X2111
211XXX11X2111,211XXX11X2111
XXX211X11X111,XXX211X11X111
1X2212111211X,1X2212111211X
X1X222X112111,X1X222X112111
XX12X2111211X,XX12X2111211X
21222111X2111,21222111X2111
X1X211X11X111,X1X211X11X111
1122X21112X11,1122X21112X11
1XX21211X211X,1XX21211X211X
XX2X1111X2111,XX2X1111X2111
2112XX11121X1,2112XX11121X1
XX12XX11X211X,XX12XX11X211X
1X2X1211X2111,1X2X1211X2111
21X2X1111211X,21X2X1111211X
22X2X211X2111,22X2X211X2111
X1X2X111X2X11,X1X2X111X2X11
X122X2112X111,X122X2112X111
11X212111XX11,11X212111XX11
11X2X211X2X11,11X2X211X2X11
21X2121111111,21X2121111111
XXX21X1X22111,XXX21X1X22111
X112XX112X111,X112XX112X111
2212121112111,2212121112111
XXXX12X112111,XXXX12X112111
1XX21X111X1X1,1XX21X111X1X1
212211111211X,212211111211X
1XX22XX112111,1XX22XX112111
21X2X2111X11X,21X2X2111X11X
1112121122111,1112121122111
X1X2XXX112X11,X1X2XXX112X11
111X1X11X2111,111X1X11X2111
XXX212X122111,XXX212X122111
22121X11X2111,22121X11X2111
