Rad,rad
1111111121212,1111111121212
12211XX11X1X1,12211XX11X1X1
12212XX11X121,12212XX11X121
122111X11X1X1,122111X11X1X1
1221X1111X1X1,1221X1111X1X1
1221X2X1XX1X1,1221X2X1XX1X1
122121111X1X1,122121111X1X1
12X1XX11XX1X1,12X1XX11XX1X1
12X112X11X1X1,12X112X11X1X1
122X21X11X1X1,122X21X11X1X1
1221XX11121X1,1221XX11121X1
12211X111X1X1,12211X111X1X1
122121X1111X1,122121X1111X1
12212X11XX1X1,12212X11XX1X1
122XXXX11X121,122XXXX11X121
X211XXX11X1X1,X211XXX11X1X1
122X2XX11X121,122X2XX11X121
12X1X2X11XXX1,12X1X2X11XXX1
12X12X211X121,12X12X211X121
122121X11X111,122121X11X111
X2X112X11X1X1,X2X112X11X1X1
122X2X111X1X1,122X2X111X1X1
122XXX211X1X1,122XXX211X1X1
12X122X11X1XX,12X122X11X1XX
1221X1X1X11X1,1221X1X1X11X1
12X1XX11X21X1,12X1XX11X21X1
X221XX21XX1X1,X221XX21XX1X1
122121111X121,122121111X121
12X12X111X1XX,12X12X111X1XX
12X1XX211X1XX,12X1XX211X1XX
12X111X1111X1,12X111X1111X1
X22122111X1X1,X22122111X1X1
12X122X1XX121,12X122X1XX121
X2X1X2X1111X1,X2X1X2X1111X1
122111X1111X1,122111X1111X1
12XXXXX11X111,12XXXXX11X111
X2X12XX1X11X1,X2X12XX1X11X1
12X121211X121,12X121211X121
2221XX111X1X1,2221XX111X1X1
12212121121X1,12212121121X1
X2X1XXX1121XX,X2X1XXX1121XX
12X121X111121,12X121X111121
12X112111X1X1,12X112111X1X1
12212X11X21X1,12212X11X21X1
12X12X211X1XX,12X12X211X1XX
12211X111X121,12211X111X121
122121X111121,122121X111121
X22121X1XX121,X22121X1XX121
12X1X2X1X11X1,12X1X2X1X11X1
X221X111121X1,X221X111121X1
1X21X1X11X1X1,1X21X1X11X1X1
12X12111111X1,12X12111111X1
1221XX2112121,1221XX2112121
12X1X121111X1,12X1X121111X1
122121X1121XX,122121X1121XX
12X1X2X1XXXX1,12X1X2X1XXXX1
X2212111XX1X1,X2212111XX1X1
12X121111XXX1,12X121111XXX1
121111X11X1X1,121111X11X1X1
122XX2111X1X1,122XX2111X1X1
12212221XX1X1,12212221XX1X1
2221X1X11X121,2221X1X11X121
22X111X11X1X1,22X111X11X1X1
X2X1XX111X111,X2X1XX111X111
X221X2X112121,X221X2X112121
12X11X11111X1,12X11X11111X1
12X11XX11X12X,12X11XX11X12X
X2XX21X11X121,X2XX21X11X121
12X11111121X1,12X11111121X1
12211X11111X1,12211X11111X1
X221XX211X1XX,X221XX211X1XX
12212X11X11X1,12212X11X11X1
12XXX2X1111X1,12XXX2X1111X1
12X1X1211X111,12X1X1211X111
12X1X2111X1XX,12X1X2111X1XX
X2212121121X1,X2212121121X1
12211XX1XX111,12211XX1XX111
12212111XX121,12212111XX121
12XXXXX112XX1,12XXXXX112XX1
1211XXX112121,1211XXX112121
X2X12X111X111,X2X12X111X111
122122X11XX21,122122X11XX21
X2X1XXX111111,X2X1XXX111111
X2XX1XX1121X1,X2XX1XX1121X1
12211121XX1X1,12211121XX1X1
122XXXX11XX21,122XXXX11XX21
X2X1X2X1X11X1,X2X1X2X1X11X1
222121111X1X1,222121111X1X1
1221XX21XX1XX,1221XX21XX1XX
122111X1X11X1,122111X1X11X1
122X21X1XX121,122X21X1XX121
12X122111X1XX,12X122111X1XX
X2XX22X1XX1X1,X2XX22X1XX1X1
X2X1X2211X121,X2X1X2211X121
22X1XX11121X1,22X1XX11121X1
12212X111X12X,12212X111X12X
12X111X1XXXX1,12X111X1XXXX1
X22122111X121,X22122111X121
22211XX11X121,22211XX11X121
12X1X1X112X21,12X1X1X112X21
121121211X1X1,121121211X1X1
X2X111X11X111,X2X111X11X111
12X12221111X1,12X12221111X1
121122X1121X1,121122X1121X1
12X1X21112121,12X1X21112121
122XXX111XXX1,122XXX111XXX1
122X11111X1X1,122X11111X1X1
X2X1XXX112X21,X2X1XXX112X21
1211XX21XX1X1,1211XX21XX1X1
22X121X1111X1,22X121X1111X1
1221X11111121,1221X11111121
12X11111111X1,12X11111111X1
122XX2X11X111,122XX2X11X111
X221X1111X111,X221X1111X111
1221X111XX1XX,1221X111XX1XX
12211111111X1,12211111111X1
X2X11X11111X1,X2X11X11111X1
12XXXX11XX121,12XXXX11XX121
12212211XX121,12212211XX121
X22122211X121,X22122211X121
1221X221XX121,1221X221XX121
1221X1111XX21,1221X1111XX21
12X11XX111111,12X11XX111111
X2212XX11XX11,X2212XX11XX11
X211XXX1XX121,X211XXX1XX121
12X1X12111121,12X1X12111121
22X11X211X1X1,22X11X211X1X1
122XXX1112121,122XXX1112121
12X111X12X1X1,12X111X12X1X1
12X1211112XX1,12X1211112XX1
12X1X211X11X1,12X1X211X11X1
2221X2X1111X1,2221X2X1111X1
1221XXX1X212X,1221XXX1X212X
X221X121XX121,X221X121XX121
12X12111121XX,12X12111121XX
122XX111111X1,122XX111111X1
22X111X1121X1,22X111X1121X1
122X1X11121X1,122X1X11121X1
12X122X1X1121,12X122X1X1121
X2111XX1121X1,X2111XX1121X1
1X2121X11X121,1X2121X11X121
X2X12X21X11X1,X2X12X21X11X1
X22XXX11111X1,X22XXX11111X1
12X111111X111,12X111111X111
12211XX1XX12X,12211XX1XX12X
