Rad,rad
1222X211XX2X1,1222X211XX2X1
112221X122121,112221X122121
11222111X22XX,11222111X22XX
11222X21X21X2,11222X21X21X2
112221211X2X2,112221211X2X2
1X22X1111XX22,1X22X1111XX22
12X22X112X222,12X22X112X222
1X22221111221,1X22221111221
1X222X111X1X1,1X222X111X1X1
1XX221X112222,1XX221X112222
1122X111XX222,1122X111XX222
12X2221112XX2,12X2221112XX2
1122222XX2121,1122222XX2121
1122X21X1222X,1122X21X1222X
12X22X11122X2,12X22X11122X2
1122X211XXX21,1122X211XXX21
1222211X121X2,1222211X121X2
12221X1112X22,12221X1112X22
1222X1111XX21,1222X1111XX21
1X22221X121X1,1X22221X121X1
1222XXX1X21X2,1222XXX1X21X2
122222112122X,122222112122X
12222XX111122,12222XX111122
1X22212X2X222,1X22212X2X222
1X22X2XX12X21,1X22X2XX12X21
122212X12X222,122212X12X222
1X22X22XXX222,1X22X22XXX222
1X22X2XX1X22X,1X22X2XX1X22X
1X22211X1X2X2,1X22211X1X2X2
12X22111X2X22,12X22111X2X22
122221X222222,122221X222222
1X2221XX1XX21,1X2221XX1XX21
1122XX11XX122,1122XX11XX122
1222XXX112XX1,1222XXX112XX1
1X22222XXX12X,1X22222XXX12X
112222X121222,112222X121222
12222X212XXX1,12222X212XXX1
12X22X11X2X21,12X22X11X2X21
11222221XXXXX,11222221XXXXX
1X22222111X22,1X22222111X22
12221221XX222,12221221XX222
1122X12112X22,1122X12112X22
1222X111122X1,1222X111122X1
1122X2111XXX2,1122X2111XXX2
1222X1X1122X1,1222X1X1122X1
11222XX212X22,11222XX212X22
